sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
PD47572a	del_chr_1p_EVI5	0	0.85	0.05882352941176471	0	chr_1p_EVI5	0.0023	no
PD47572a	del_chr_1p_TENT5C	0	0.85	0.05882352941176471	0	chr_1p_TENT5C	0.0023	no
PD47572a	del_chr_1q	0	0.85	0.05882352941176471	0	chr_1q	0.0022	no
PD47572a	del_chr_2p	0	0.85	0.05882352941176471	0	chr_2p	0.0035	no
PD47572a	del_chr_2q_SP140	0	0.85	0.05882352941176471	0	chr_2q_SP140	0.0028	no
PD47572a	del_chr_3p	0	0.85	0.05882352941176471	0	chr_3p	0.0045	no
PD47572a	del_chr_3q_BCL6	0	0.85	0.05882352941176471	0	chr_3q_BCL6	0.0028	no
PD47572a	del_chr_4p_NSD2	0	0.85	0.05882352941176471	0	chr_4p_NSD2	0.0033	no
PD47572a	del_chr_4q	0	0.85	0.05882352941176471	0	chr_4q	0.002	no
PD47572a	del_chr_5p	0	0.85	0.05882352941176471	0	chr_5p	0.0023	no
PD47572a	del_chr_5q	0	0.85	0.05882352941176471	0	chr_5q	0.0028	no
PD47572a	del_chr_6p	0	0.85	0.05882352941176471	0	chr_6p	0.005	no
PD47572a	del_chr_6q	0.55	0.85	0.05882352941176471	1	chr_6q	0.0043	no
PD47572a	del_chr_7p	0	0.85	0.05882352941176471	0	chr_7p	0.0039	no
PD47572a	del_chr_7q	0	0.85	0.05882352941176471	0	chr_7q	0.0023	no
PD47572a	del_chr_8p	0.993	0.85	0.05882352941176471	1	chr_8p	0.0039	no
PD47572a	del_chr_8q_MYC_del	0	0.85	0.05882352941176471	0	chr_8q_MYC_del	0.0045	no
PD47572a	del_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0036	no
PD47572a	del_chr_9q	0	0.85	0.05882352941176471	0	chr_9q	0.0074	no
PD47572a	del_chr_10p	0	0.85	0.05882352941176471	0	chr_10p	0.0019	no
PD47572a	del_chr_10q	0	0.85	0.05882352941176471	0	chr_10q	0.0019	no
PD47572a	del_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	0.0039	no
PD47572a	del_chr_11q_BIRC2	0	0.85	0.05882352941176471	0	chr_11q_BIRC2	0.003	no
PD47572a	del_chr_12p	0	0.85	0.05882352941176471	0	chr_12p	0.0029	no
PD47572a	del_chr_12q	0	0.85	0.05882352941176471	0	chr_12q	0.0027	no
PD47572a	del_chr_13q	0	0.85	0.05882352941176471	0	chr_13q	0.0031	no
PD47572a	del_chr_14q_MAX	0	0.85	0.05882352941176471	0	chr_14q_MAX	0.0024	no
PD47572a	del_chr_15q	0	0.85	0.05882352941176471	0	chr_15q	0.0034	no
PD47572a	del_chr_16p	0	0.85	0.05882352941176471	0	chr_16p	0.004	no
PD47572a	del_chr_16q_CYLD	0	0.85	0.05882352941176471	0	chr_16q_CYLD	0.0028	no
PD47572a	del_chr_17p	0	0.85	0.05882352941176471	0	chr_17p	0.0033	no
PD47572a	del_chr_17q	0	0.85	0.05882352941176471	0	chr_17q	0.0038	no
PD47572a	del_chr_18p	0	0.85	0.05882352941176471	0	chr_18p	0.0026	no
PD47572a	del_chr_18q	0	0.85	0.05882352941176471	0	chr_18q	0.0026	no
PD47572a	del_chr_19p	0	0.85	0.05882352941176471	0	chr_19p	0.0062	no
PD47572a	del_chr_19q	0	0.85	0.05882352941176471	0	chr_19q	0.0038	no
PD47572a	del_chr_20p	0	0.85	0.05882352941176471	0	chr_20p	0.0045	no
PD47572a	del_chr_20q	0	0.85	0.05882352941176471	0	chr_20q	0.0036	no
PD47572a	del_chr_21q	0	0.85	0.05882352941176471	0	chr_21q	0.0039	no
PD47572a	del_chr_22q_XBP1	0	0.85	0.05882352941176471	0	chr_22q_XBP1	0.0052	no
PD47572a	HyperDiploidy	0.9844999999999999	0.85	0.05882352941176471	1	NA	0.0037	NA
PD47573a	amp_chr_1p	0.008	0.67	0.07462686567164178	0	chr_1p	0.0042	no
PD47573a	amp_chr_1q_MCL1	0.001	0.67	0.07462686567164178	0	chr_1q_MCL1	0.0044	no
PD47573a	amp_chr_2p	0.011	0.67	0.07462686567164178	0	chr_2p	0.003	no
PD47573a	amp_chr_2q	0.025	0.67	0.07462686567164178	0	chr_2q	0.0024	no
PD47573a	amp_chr_3p	0.023	0.67	0.07462686567164178	0	chr_3p	0.002	yes
PD47573a	amp_chr_3q_TERC	0.023	0.67	0.07462686567164178	0	chr_3q_TERC	0.002	yes
PD47573a	amp_chr_4p	0.014	0.67	0.07462686567164178	0	chr_4p	0.0041	no
PD47573a	amp_chr_4q	0.023	0.67	0.07462686567164178	0	chr_4q	0.0026	no
PD47573a	amp_chr_5p	0.017	0.67	0.07462686567164178	0	chr_5p	0.0022	yes
PD47573a	amp_chr_5q	0.017	0.67	0.07462686567164178	0	chr_5q	0.0022	yes
PD47573a	amp_chr_6p	0.023	0.67	0.07462686567164178	0	chr_6p	0.0024	no
PD47573a	amp_chr_6q	0.023	0.67	0.07462686567164178	0	chr_6q	0.0022	no
PD47573a	amp_chr_7p	0.012	0.67	0.07462686567164178	0	chr_7p	0.0023	yes
PD47573a	amp_chr_7q	0.012	0.67	0.07462686567164178	0	chr_7q	0.0023	yes
PD47573a	amp_chr_8p	0.028	0.67	0.07462686567164178	0	chr_8p	0.0024	no
PD47573a	amp_chr_8q_MYC_amp	0.028	0.67	0.07462686567164178	0	chr_8q_MYC_amp	0.0024	no
PD47573a	amp_chr_9p	0.003	0.67	0.07462686567164178	0	chr_9p	0.0046	yes
PD47573a	amp_chr_9q	0.002	0.67	0.07462686567164178	0	chr_9q	0.0032	yes
PD47573a	amp_chr_10p	0.026	0.67	0.07462686567164178	0	chr_10p	0.0024	no
PD47573a	amp_chr_10q	0.026	0.67	0.07462686567164178	0	chr_10q	0.0024	no
PD47573a	amp_chr_11p	0	0.67	0.07462686567164178	0	chr_11p	0.0024	yes
PD47573a	amp_chr_11q	0	0.67	0.07462686567164178	0	chr_11q	0.0024	yes
PD47573a	amp_chr_12p	0.01	0.67	0.07462686567164178	0	chr_12p	0.0025	no
PD47573a	amp_chr_12q	0.01	0.67	0.07462686567164178	0	chr_12q	0.0025	no
PD47573a	amp_chr_13q	0.029	0.67	0.07462686567164178	0	chr_13q	0.0031	no
PD47573a	amp_chr_14q	0.029	0.67	0.07462686567164178	0	chr_14q	0.004	no
PD47573a	amp_chr_15q	0.004	0.67	0.07462686567164178	0	chr_15q	0.0031	yes
PD47573a	amp_chr_16p_BCMA	0.015	0.67	0.07462686567164178	0	chr_16p_BCMA	0.0049	no
PD47573a	amp_chr_16q	0.015	0.67	0.07462686567164178	0	chr_16q	0.0042	no
PD47573a	amp_chr_17p	0.012	0.67	0.07462686567164178	0	chr_17p	0.0048	no
PD47573a	amp_chr_17q	0.025	0.67	0.07462686567164178	0	chr_17q	0.0043	no
PD47573a	amp_chr_18p	0	0.67	0.07462686567164178	0	chr_18p	0.0033	no
PD47573a	amp_chr_18q	0	0.67	0.07462686567164178	0	chr_18q	0.0033	no
PD47573a	amp_chr_19p	0	0.67	0.07462686567164178	0	chr_19p	0.0077	yes
PD47573a	amp_chr_19q	0	0.67	0.07462686567164178	0	chr_19q	0.0073	yes
PD47573a	amp_chr_20p	0.011	0.67	0.07462686567164178	0	chr_20p	0.0053	no
PD47573a	amp_chr_20q	0.023	0.67	0.07462686567164178	0	chr_20q	0.0046	no
PD47573a	amp_chr_21q	0.012	0.67	0.07462686567164178	0	chr_21q	0.0072	yes
PD47573a	amp_chr_22q	0.016	0.67	0.07462686567164178	0	chr_22q	0.0046	no
PD47573a	del_chr_1p_CDKN2C	0	0.67	0.07462686567164178	0	chr_1p_CDKN2C	0.0032	no
PD47573a	del_chr_1p_EVI5	0.016	0.67	0.07462686567164178	0	chr_1p_EVI5	0.0628	no
PD47573a	del_chr_1p_TENT5C	0	0.67	0.07462686567164178	0	chr_1p_TENT5C	0.0044	no
PD47573a	del_chr_1q	0	0.67	0.07462686567164178	0	chr_1q	0.0035	no
PD47573a	del_chr_2p	0	0.67	0.07462686567164178	0	chr_2p	0.003	no
PD47573a	del_chr_2q_SP140	0	0.67	0.07462686567164178	0	chr_2q_SP140	0.0024	no
PD47573a	del_chr_3p	0	0.67	0.07462686567164178	0	chr_3p	0.002	no
PD47573a	del_chr_3q_BCL6	0	0.67	0.07462686567164178	0	chr_3q_BCL6	0.002	no
PD47573a	del_chr_4p_NSD2	0	0.67	0.07462686567164178	0	chr_4p_NSD2	0.0041	no
PD47573a	del_chr_4q	0	0.67	0.07462686567164178	0	chr_4q	0.0026	no
PD47573a	del_chr_5p	0	0.67	0.07462686567164178	0	chr_5p	0.0022	no
PD47573a	del_chr_5q	0	0.67	0.07462686567164178	0	chr_5q	0.0022	no
PD47573a	del_chr_6p	0	0.67	0.07462686567164178	0	chr_6p	0.0024	no
PD47573a	del_chr_6q	0	0.67	0.07462686567164178	0	chr_6q	0.0022	no
PD47573a	del_chr_7p	0	0.67	0.07462686567164178	0	chr_7p	0.0023	no
PD47573a	del_chr_7q	0	0.67	0.07462686567164178	0	chr_7q	0.0023	no
PD47573a	del_chr_8p	0	0.67	0.07462686567164178	0	chr_8p	0.0024	no
PD47573a	del_chr_8q_MYC_del	0	0.67	0.07462686567164178	0	chr_8q_MYC_del	0.0024	no
PD47573a	del_chr_9p	0	0.67	0.07462686567164178	0	chr_9p	0.0046	no
PD47573a	del_chr_9q	0	0.67	0.07462686567164178	0	chr_9q	0.0032	no
PD47573a	del_chr_10p	0	0.67	0.07462686567164178	0	chr_10p	0.0024	no
PD47573a	del_chr_10q	0	0.67	0.07462686567164178	0	chr_10q	0.0024	no
PD47573a	del_chr_11p	0.002	0.67	0.07462686567164178	0	chr_11p	0.0024	no
PD47573a	del_chr_11q_BIRC2	0.002	0.67	0.07462686567164178	0	chr_11q_BIRC2	0.0024	no
PD47573a	del_chr_12p	0	0.67	0.07462686567164178	0	chr_12p	0.0025	no
PD47573a	del_chr_12q	0	0.67	0.07462686567164178	0	chr_12q	0.0025	no
PD47573a	del_chr_13q	0	0.67	0.07462686567164178	0	chr_13q	0.0031	no
PD47573a	del_chr_14q_MAX	0	0.67	0.07462686567164178	0	chr_14q_MAX	0.0031	no
PD47573a	del_chr_15q	0	0.67	0.07462686567164178	0	chr_15q	0.0031	no
PD47573a	del_chr_16p	0	0.67	0.07462686567164178	0	chr_16p	0.0052	no
PD47573a	del_chr_16q_CYLD	0	0.67	0.07462686567164178	0	chr_16q_CYLD	0.0042	no
PD47573a	del_chr_17p	0	0.67	0.07462686567164178	0	chr_17p	0.0048	no
PD47573a	del_chr_17q	0	0.67	0.07462686567164178	0	chr_17q	0.0043	no
PD47573a	del_chr_18p	0	0.67	0.07462686567164178	0	chr_18p	0.0033	no
PD47573a	del_chr_18q	0	0.67	0.07462686567164178	0	chr_18q	0.0033	no
PD47573a	del_chr_19p	0.007	0.67	0.07462686567164178	0	chr_19p	0.0077	no
PD47573a	del_chr_19q	0.001	0.67	0.07462686567164178	0	chr_19q	0.0073	no
PD47573a	del_chr_20p	0	0.67	0.07462686567164178	0	chr_20p	0.0053	no
PD47573a	del_chr_20q	0	0.67	0.07462686567164178	0	chr_20q	0.0046	no
PD47573a	del_chr_21q	0	0.67	0.07462686567164178	0	chr_21q	0.0072	no
PD47573a	del_chr_22q_XBP1	0	0.67	0.07462686567164178	0	chr_22q_XBP1	0.0046	no
PD47573a	HyperDiploidy	0	0.67	0.07462686567164178	0	NA	0.0037	NA
PD47574a	amp_chr_1p	0.008	0.78	0.06410256410256411	0	chr_1p	0.0038	no
PD47574a	amp_chr_1q_MCL1	0.001	0.78	0.06410256410256411	0	chr_1q_MCL1	0.0024	no
PD47574a	amp_chr_2p	0	0.78	0.06410256410256411	0	chr_2p	0.0027	no
PD47574a	amp_chr_2q	0.006	0.78	0.06410256410256411	0	chr_2q	0.002	no
PD47574a	amp_chr_3p	0.008	0.78	0.06410256410256411	0	chr_3p	0.0037	yes
PD47574a	amp_chr_3q_TERC	0	0.78	0.06410256410256411	0	chr_3q_TERC	0.0029	yes
PD47574a	amp_chr_4p	0.01	0.78	0.06410256410256411	0	chr_4p	0.0035	no
PD47574a	amp_chr_4q	0.012	0.78	0.06410256410256411	0	chr_4q	0.0022	no
PD47574a	amp_chr_5p	0	0.78	0.06410256410256411	0	chr_5p	0.0063	yes
PD47574a	amp_chr_5q	0.002	0.78	0.06410256410256411	0	chr_5q	0.0022	yes
PD47574a	amp_chr_6p	0	0.78	0.06410256410256411	0	chr_6p	0.0019	no
PD47574a	amp_chr_6q	0	0.78	0.06410256410256411	0	chr_6q	0.0019	no
PD47574a	amp_chr_7p	0.003	0.78	0.06410256410256411	0	chr_7p	0.0021	yes
PD47574a	amp_chr_7q	0.003	0.78	0.06410256410256411	0	chr_7q	0.003	yes
PD47574a	amp_chr_8p	0.007	0.78	0.06410256410256411	0	chr_8p	0.0025	no
PD47574a	amp_chr_8q_MYC_amp	0.019	0.78	0.06410256410256411	0	chr_8q_MYC_amp	0.0035	no
PD47574a	amp_chr_9p	0.021	0.78	0.06410256410256411	0	chr_9p	0.0074	yes
PD47574a	amp_chr_9q	0	0.78	0.06410256410256411	0	chr_9q	0.0366	yes
PD47574a	amp_chr_10p	0.01	0.78	0.06410256410256411	0	chr_10p	0.0038	no
PD47574a	amp_chr_10q	0.009	0.78	0.06410256410256411	0	chr_10q	0.0032	no
PD47574a	amp_chr_11p	0	0.78	0.06410256410256411	0	chr_11p	0.0021	yes
PD47574a	amp_chr_11q	0	0.78	0.06410256410256411	0	chr_11q	0.0021	yes
PD47574a	amp_chr_12p	0	0.78	0.06410256410256411	0	chr_12p	0.0021	no
PD47574a	amp_chr_12q	0	0.78	0.06410256410256411	0	chr_12q	0.0021	no
PD47574a	amp_chr_13q	0	0.78	0.06410256410256411	0	chr_13q	0.0026	no
PD47574a	amp_chr_14q	0.005	0.78	0.06410256410256411	0	chr_14q	0.004	no
PD47574a	amp_chr_15q	0	0.78	0.06410256410256411	0	chr_15q	0.0053	yes
PD47574a	amp_chr_16p_BCMA	0.02	0.78	0.06410256410256411	0	chr_16p_BCMA	0.0027	no
PD47574a	amp_chr_16q	0.02	0.78	0.06410256410256411	0	chr_16q	0.0027	no
PD47574a	amp_chr_17p	0.026	0.78	0.06410256410256411	0	chr_17p	0.0058	no
PD47574a	amp_chr_17q	0.025	0.78	0.06410256410256411	0	chr_17q	0.0052	no
PD47574a	amp_chr_18p	0	0.78	0.06410256410256411	0	chr_18p	0.0028	no
PD47574a	amp_chr_18q	0	0.78	0.06410256410256411	0	chr_18q	0.0028	no
PD47574a	amp_chr_19p	0.018	0.78	0.06410256410256411	0	chr_19p	0.0057	yes
PD47574a	amp_chr_19q	0	0.78	0.06410256410256411	0	chr_19q	0.006	yes
PD47574a	amp_chr_20p	0.017	0.78	0.06410256410256411	0	chr_20p	0.0032	no
PD47574a	amp_chr_20q	0.014	0.78	0.06410256410256411	0	chr_20q	0.003	no
PD47574a	amp_chr_21q	0	0.78	0.06410256410256411	0	chr_21q	0.0043	yes
PD47574a	amp_chr_22q	0	0.78	0.06410256410256411	0	chr_22q	0.004	no
PD47574a	del_chr_1p_CDKN2C	0	0.78	0.06410256410256411	0	chr_1p_CDKN2C	0.003	no
PD47574a	del_chr_1p_EVI5	0.001	0.78	0.06410256410256411	0	chr_1p_EVI5	0.0033	no
PD47574a	del_chr_1p_TENT5C	0.001	0.78	0.06410256410256411	0	chr_1p_TENT5C	0.0033	no
PD47574a	del_chr_1q	0	0.78	0.06410256410256411	0	chr_1q	0.0949	no
PD47574a	del_chr_2p	0.003	0.78	0.06410256410256411	0	chr_2p	0.0027	no
PD47574a	del_chr_2q_SP140	0	0.78	0.06410256410256411	0	chr_2q_SP140	0.002	no
PD47574a	del_chr_3p	0	0.78	0.06410256410256411	0	chr_3p	0.0037	no
PD47574a	del_chr_3q_BCL6	0	0.78	0.06410256410256411	0	chr_3q_BCL6	0.0054	no
PD47574a	del_chr_4p_NSD2	0	0.78	0.06410256410256411	0	chr_4p_NSD2	0.0036	no
PD47574a	del_chr_4q	0	0.78	0.06410256410256411	0	chr_4q	0.0022	no
PD47574a	del_chr_5p	0.017	0.78	0.06410256410256411	0	chr_5p	0.0063	no
PD47574a	del_chr_5q	0	0.78	0.06410256410256411	0	chr_5q	0.0022	no
PD47574a	del_chr_6p	0.018	0.78	0.06410256410256411	0	chr_6p	0.0019	no
PD47574a	del_chr_6q	0.018	0.78	0.06410256410256411	0	chr_6q	0.0019	no
PD47574a	del_chr_7p	0	0.78	0.06410256410256411	0	chr_7p	0.0021	no
PD47574a	del_chr_7q	0	0.78	0.06410256410256411	0	chr_7q	0.003	no
PD47574a	del_chr_8p	0	0.78	0.06410256410256411	0	chr_8p	0.0025	no
PD47574a	del_chr_8q_MYC_del	0	0.78	0.06410256410256411	0	chr_8q_MYC_del	0.0035	no
PD47574a	del_chr_9p	0	0.78	0.06410256410256411	0	chr_9p	0.0074	no
PD47574a	del_chr_9q	0.078	0.78	0.06410256410256411	1	chr_9q	0.0366	no
PD47574a	del_chr_10p	0	0.78	0.06410256410256411	0	chr_10p	0.0038	no
PD47574a	del_chr_10q	0	0.78	0.06410256410256411	0	chr_10q	0.0032	no
PD47574a	del_chr_11p	0.013	0.78	0.06410256410256411	0	chr_11p	0.0021	no
PD47574a	del_chr_11q_BIRC2	0.013	0.78	0.06410256410256411	0	chr_11q_BIRC2	0.0021	no
PD47574a	del_chr_12p	0.014	0.78	0.06410256410256411	0	chr_12p	0.0021	no
PD47574a	del_chr_12q	0.014	0.78	0.06410256410256411	0	chr_12q	0.0021	no
PD47574a	del_chr_13q	0.975	0.78	0.06410256410256411	1	chr_13q	0.0026	no
PD47574a	del_chr_14q_MAX	0	0.78	0.06410256410256411	0	chr_14q_MAX	0.0026	no
PD47574a	del_chr_15q	0.039	0.78	0.06410256410256411	0	chr_15q	0.0053	no
PD47574a	del_chr_16p	0	0.78	0.06410256410256411	0	chr_16p	0.0027	no
PD47574a	del_chr_16q_CYLD	0	0.78	0.06410256410256411	0	chr_16q_CYLD	0.0027	no
PD47574a	del_chr_17p	0	0.78	0.06410256410256411	0	chr_17p	0.0058	no
PD47574a	del_chr_17q	0	0.78	0.06410256410256411	0	chr_17q	0.0052	no
PD47574a	del_chr_18p	0.022	0.78	0.06410256410256411	0	chr_18p	0.0028	no
PD47574a	del_chr_18q	0.022	0.78	0.06410256410256411	0	chr_18q	0.0028	no
PD47574a	del_chr_19p	0	0.78	0.06410256410256411	0	chr_19p	0.0057	no
PD47574a	del_chr_19q	0.025	0.78	0.06410256410256411	0	chr_19q	0.006	no
PD47574a	del_chr_20p	0	0.78	0.06410256410256411	0	chr_20p	0.0032	no
PD47574a	del_chr_20q	0	0.78	0.06410256410256411	0	chr_20q	0.003	no
PD47574a	del_chr_21q	0	0.78	0.06410256410256411	0	chr_21q	0.0043	no
PD47574a	del_chr_22q_XBP1	0.957	0.78	0.06410256410256411	1	chr_22q_XBP1	0.004	no
PD47574a	HyperDiploidy	0	0.78	0.06410256410256411	0	NA	0.0037	NA
PD47575a	amp_chr_1p	0.02	0.82	0.06097560975609757	0	chr_1p	0.0021	no
PD47575a	amp_chr_1q_MCL1	0.009	0.82	0.06097560975609757	0	chr_1q_MCL1	0.0023	no
PD47575a	amp_chr_2p	0.001	0.82	0.06097560975609757	0	chr_2p	0.0034	no
PD47575a	amp_chr_2q	0.006	0.82	0.06097560975609757	0	chr_2q	0.0027	no
PD47575a	amp_chr_3p	0	0.82	0.06097560975609757	0	chr_3p	0.0028	yes
PD47575a	amp_chr_3q_TERC	0	0.82	0.06097560975609757	0	chr_3q_TERC	0.0023	yes
PD47575a	amp_chr_4p	0	0.82	0.06097560975609757	0	chr_4p	0.0029	no
PD47575a	amp_chr_4q	0	0.82	0.06097560975609757	0	chr_4q	0.0038	no
PD47575a	amp_chr_5p	0.01	0.82	0.06097560975609757	0	chr_5p	0.0018	yes
PD47575a	amp_chr_5q	0.01	0.82	0.06097560975609757	0	chr_5q	0.0018	yes
PD47575a	amp_chr_6p	0.014	0.82	0.06097560975609757	0	chr_6p	0.004	no
PD47575a	amp_chr_6q	0.012	0.82	0.06097560975609757	0	chr_6q	0.002	no
PD47575a	amp_chr_7p	0	0.82	0.06097560975609757	0	chr_7p	0.002	yes
PD47575a	amp_chr_7q	0	0.82	0.06097560975609757	0	chr_7q	0.0027	yes
PD47575a	amp_chr_8p	0.004	0.82	0.06097560975609757	0	chr_8p	0.002	no
PD47575a	amp_chr_8q_MYC_amp	0.004	0.82	0.06097560975609757	0	chr_8q_MYC_amp	0.002	no
PD47575a	amp_chr_9p	0	0.82	0.06097560975609757	0	chr_9p	0.0072	yes
PD47575a	amp_chr_9q	0.006	0.82	0.06097560975609757	0	chr_9q	0.0026	yes
PD47575a	amp_chr_10p	0	0.82	0.06097560975609757	0	chr_10p	0.0038	no
PD47575a	amp_chr_10q	0	0.82	0.06097560975609757	0	chr_10q	0.0022	no
PD47575a	amp_chr_11p	0.009	0.82	0.06097560975609757	0	chr_11p	0.0042	yes
PD47575a	amp_chr_11q	0.008	0.82	0.06097560975609757	0	chr_11q	0.003	yes
PD47575a	amp_chr_12p	0.007	0.82	0.06097560975609757	0	chr_12p	0.0068	no
PD47575a	amp_chr_12q	0	0.82	0.06097560975609757	0	chr_12q	0.0026	no
PD47575a	amp_chr_13q	0	0.82	0.06097560975609757	0	chr_13q	0.0025	no
PD47575a	amp_chr_14q	0.006	0.82	0.06097560975609757	0	chr_14q	0.0048	no
PD47575a	amp_chr_15q	0.011	0.82	0.06097560975609757	0	chr_15q	0.0034	yes
PD47575a	amp_chr_16p_BCMA	0.022	0.82	0.06097560975609757	0	chr_16p_BCMA	0.0029	no
PD47575a	amp_chr_16q	0.028	0.82	0.06097560975609757	0	chr_16q	0.0039	no
PD47575a	amp_chr_17p	0.021	0.82	0.06097560975609757	0	chr_17p	0.0046	no
PD47575a	amp_chr_17q	0.018	0.82	0.06097560975609757	0	chr_17q	0.0028	no
PD47575a	amp_chr_18p	0	0.82	0.06097560975609757	0	chr_18p	0.003	no
PD47575a	amp_chr_18q	0	0.82	0.06097560975609757	0	chr_18q	0.0027	no
PD47575a	amp_chr_19p	0	0.82	0.06097560975609757	0	chr_19p	0.0035	yes
PD47575a	amp_chr_19q	0	0.82	0.06097560975609757	0	chr_19q	0.0045	yes
PD47575a	amp_chr_20p	0	0.82	0.06097560975609757	0	chr_20p	0.0043	no
PD47575a	amp_chr_20q	0.006	0.82	0.06097560975609757	0	chr_20q	0.0043	no
PD47575a	amp_chr_21q	0	0.82	0.06097560975609757	0	chr_21q	0.0081	yes
PD47575a	amp_chr_22q	0.021	0.82	0.06097560975609757	0	chr_22q	0.0037	no
PD47575a	del_chr_1p_CDKN2C	0	0.82	0.06097560975609757	0	chr_1p_CDKN2C	0.0021	no
PD47575a	del_chr_1p_EVI5	0	0.82	0.06097560975609757	0	chr_1p_EVI5	0.0021	no
PD47575a	del_chr_1p_TENT5C	0	0.82	0.06097560975609757	0	chr_1p_TENT5C	0.0021	no
PD47575a	del_chr_1q	0	0.82	0.06097560975609757	0	chr_1q	0.0023	no
PD47575a	del_chr_2p	0	0.82	0.06097560975609757	0	chr_2p	0.0034	no
PD47575a	del_chr_2q_SP140	0.001	0.82	0.06097560975609757	0	chr_2q_SP140	0.0035	no
PD47575a	del_chr_3p	0.001	0.82	0.06097560975609757	0	chr_3p	0.0028	no
PD47575a	del_chr_3q_BCL6	0.018	0.82	0.06097560975609757	0	chr_3q_BCL6	0.0023	no
PD47575a	del_chr_4p_NSD2	0.005	0.82	0.06097560975609757	0	chr_4p_NSD2	0.0029	no
PD47575a	del_chr_4q	0	0.82	0.06097560975609757	0	chr_4q	0.0038	no
PD47575a	del_chr_5p	0	0.82	0.06097560975609757	0	chr_5p	0.0018	no
PD47575a	del_chr_5q	0	0.82	0.06097560975609757	0	chr_5q	0.0018	no
PD47575a	del_chr_6p	0	0.82	0.06097560975609757	0	chr_6p	0.004	no
PD47575a	del_chr_6q	0	0.82	0.06097560975609757	0	chr_6q	0.002	no
PD47575a	del_chr_7p	0.021	0.82	0.06097560975609757	0	chr_7p	0.002	no
PD47575a	del_chr_7q	0.019	0.82	0.06097560975609757	0	chr_7q	0.0027	no
PD47575a	del_chr_8p	0	0.82	0.06097560975609757	0	chr_8p	0.002	no
PD47575a	del_chr_8q_MYC_del	0	0.82	0.06097560975609757	0	chr_8q_MYC_del	0.002	no
PD47575a	del_chr_9p	0.017	0.82	0.06097560975609757	0	chr_9p	0.0072	no
PD47575a	del_chr_9q	0	0.82	0.06097560975609757	0	chr_9q	0.0026	no
PD47575a	del_chr_10p	0.004	0.82	0.06097560975609757	0	chr_10p	0.0038	no
PD47575a	del_chr_10q	0	0.82	0.06097560975609757	0	chr_10q	0.0022	no
PD47575a	del_chr_11p	0	0.82	0.06097560975609757	0	chr_11p	0.0042	no
PD47575a	del_chr_11q_BIRC2	0	0.82	0.06097560975609757	0	chr_11q_BIRC2	0.0028	no
PD47575a	del_chr_12p	0	0.82	0.06097560975609757	0	chr_12p	0.0068	no
PD47575a	del_chr_12q	0.002	0.82	0.06097560975609757	0	chr_12q	0.0026	no
PD47575a	del_chr_13q	0.063	0.82	0.06097560975609757	1	chr_13q	0.0025	no
PD47575a	del_chr_14q_MAX	0	0.82	0.06097560975609757	0	chr_14q_MAX	0.0025	no
PD47575a	del_chr_15q	0	0.82	0.06097560975609757	0	chr_15q	0.0034	no
PD47575a	del_chr_16p	0	0.82	0.06097560975609757	0	chr_16p	0.0029	no
PD47575a	del_chr_16q_CYLD	0	0.82	0.06097560975609757	0	chr_16q_CYLD	0.0029	no
PD47575a	del_chr_17p	0	0.82	0.06097560975609757	0	chr_17p	0.0046	no
PD47575a	del_chr_17q	0	0.82	0.06097560975609757	0	chr_17q	0.0028	no
PD47575a	del_chr_18p	0.016	0.82	0.06097560975609757	0	chr_18p	0.003	no
PD47575a	del_chr_18q	0.017	0.82	0.06097560975609757	0	chr_18q	0.0027	no
PD47575a	del_chr_19p	0.002	0.82	0.06097560975609757	0	chr_19p	0.0035	no
PD47575a	del_chr_19q	0.004	0.82	0.06097560975609757	0	chr_19q	0.0045	no
PD47575a	del_chr_20p	0.007	0.82	0.06097560975609757	0	chr_20p	0.0043	no
PD47575a	del_chr_20q	0	0.82	0.06097560975609757	0	chr_20q	0.0043	no
PD47575a	del_chr_21q	0	0.82	0.06097560975609757	0	chr_21q	0.0081	no
PD47575a	del_chr_22q_XBP1	0	0.82	0.06097560975609757	0	chr_22q_XBP1	0.0037	no
PD47575a	HyperDiploidy	0	0.82	0.06097560975609757	0	NA	0.0037	NA
PD47576a	amp_chr_1p	0.007	0.92	0.05434782608695652	0	chr_1p	0.0025	no
PD47576a	amp_chr_1q_MCL1	0.996	0.92	0.05434782608695652	1	chr_1q_MCL1	0.0051	no
PD47576a	amp_chr_2p	0.001	0.92	0.05434782608695652	0	chr_2p	0.0035	no
PD47576a	amp_chr_2q	0.009	0.92	0.05434782608695652	0	chr_2q	0.0017	no
PD47576a	amp_chr_3p	0	0.92	0.05434782608695652	0	chr_3p	0.0022	yes
PD47576a	amp_chr_3q_TERC	0	0.92	0.05434782608695652	0	chr_3q_TERC	0.0023	yes
PD47576a	amp_chr_4p	0.012	0.92	0.05434782608695652	0	chr_4p	0.0028	no
PD47576a	amp_chr_4q	0.022	0.92	0.05434782608695652	0	chr_4q	0.002	no
PD47576a	amp_chr_5p	0	0.92	0.05434782608695652	0	chr_5p	0.0031	yes
PD47576a	amp_chr_5q	0	0.92	0.05434782608695652	0	chr_5q	0.0025	yes
PD47576a	amp_chr_6p	0.022	0.92	0.05434782608695652	0	chr_6p	0.0016	no
