idx	boot_n	sample
411	9	MMRF_1833_1_BM_CD138pos_pair
66	9	SCI037
891	9	MMRF_2779_1_BM_CD138pos_pair
465	9	MMRF_1955_1_BM_CD138pos_pair
13	9	SCI014
417	9	MMRF_1841_1_BM_CD138pos_pair
417	9	MMRF_1841_1_BM_CD138pos_pair
675	9	MMRF_2397_1_BM_CD138pos_pair
716	9	MMRF_2473_1_BM_CD138pos_pair
325	9	MMRF_1680_1_BM_CD138pos_pair
444	9	MMRF_1891_1_BM_CD138pos_pair
379	9	MMRF_1782_1_BM_CD138pos_pair
245	9	MMRF_1537_1_BM_CD138pos_pair
677	9	MMRF_2400_1_BM_CD138pos_pair
395	9	MMRF_1807_1_BM_CD138pos_pair
57	9	CTF061
937	9	PD47570a
660	9	MMRF_2364_1_BM_CD138pos_pair
608	9	MMRF_2253_1_BM_CD138pos_pair
254	9	MMRF_1555_1_BM_CD138pos_pair
881	9	MMRF_2765_1_BM_CD138pos_pair
466	9	MMRF_1957_1_BM_CD138pos_pair
900	9	MMRF_2795_1_BM_CD138pos_pair
1154	9	SCI098
759	9	MMRF_2557_1_BM_CD138pos_pair
866	9	MMRF_2746_1_BM_CD138pos_pair
525	9	MMRF_2090_1_BM_CD138pos_pair
438	9	MMRF_1880_1_BM_CD138pos_pair
1030	9	Tumor_Only_011_pair
242	9	MMRF_1533_1_BM_CD138pos_pair
406	9	MMRF_1824_1_BM_CD138pos_pair
923	9	MMRF_2833_1_BM_CD138pos_pair
798	9	MMRF_2637_1_BM_CD138pos_pair
531	9	MMRF_2101_1_BM_CD138pos_pair
47	9	CTF040
377	9	MMRF_1780_1_BM_CD138pos_pair
1042	9	Tumor_Only_023_pair
900	9	MMRF_2795_1_BM_CD138pos_pair
458	9	MMRF_1928_1_BM_CD138pos_pair
488	9	MMRF_2000_1_BM_CD138pos_pair
252	9	MMRF_1547_1_BM_CD138pos_pair
799	9	MMRF_2638_1_BM_CD138pos_pair
151	9	MMRF_1286_1_BM_CD138pos_pair
897	9	MMRF_2792_1_BM_CD138pos_pair
587	9	MMRF_2214_1_BM_CD138pos_pair
1078	9	Tumor_Only_063_pair
110	9	MMRF_1090_1_BM_CD138pos_pair
393	9	MMRF_1802_1_BM_CD138pos_pair
476	9	MMRF_1981_1_BM_CD138pos_pair
629	9	MMRF_2293_1_BM_CD138pos_pair
752	9	MMRF_2539_1_BM_CD138pos_pair
763	9	MMRF_2564_1_BM_CD138pos_pair
327	9	MMRF_1683_1_BM_CD138pos_pair
814	9	MMRF_2665_1_BM_CD138pos_pair
962	9	SMM-016_pair
1140	9	SCI083
333	9	MMRF_1698_1_BM_CD138pos_pair
35	9	CTF024
566	9	MMRF_2176_1_BM_CD138pos_pair
888	9	MMRF_2775_1_BM_CD138pos_pair
560	9	MMRF_2167_1_BM_CD138pos_pair
1167	9	SCI111
32	9	CTF010
1083	9	Tumor_Only_068_pair
917	9	MMRF_2827_1_BM_CD138pos_pair
1120	9	SCI063
143	9	MMRF_1267_1_BM_CD138pos_pair
868	9	MMRF_2751_1_BM_CD138pos_pair
145	9	MMRF_1270_1_BM_CD138pos_pair
737	9	MMRF_2507_1_BM_CD138pos_pair
101	9	MMRF_1061_1_BM_CD138pos_pair
395	9	MMRF_1807_1_BM_CD138pos_pair
721	9	MMRF_2480_1_BM_CD138pos_pair
210	9	MMRF_1445_1_BM_CD138pos_pair
761	9	MMRF_2560_1_BM_CD138pos_pair
442	9	MMRF_1888_1_BM_CD138pos_pair
986	9	SMM-047_pair
1046	9	Tumor_Only_028_pair
312	9	MMRF_1655_1_BM_CD138pos_pair
57	9	CTF061
960	9	SMM-013_pair
156	9	MMRF_1307_1_BM_CD138pos_pair
8	9	SCI009
966	9	SMM-021_pair
512	9	MMRF_2061_1_BM_CD138pos_pair
729	9	MMRF_2497_1_BM_CD138pos_pair
133	9	MMRF_1210_1_BM_CD138pos_pair
818	9	MMRF_2670_1_BM_CD138pos_pair
696	9	MMRF_2438_1_BM_CD138pos_pair
495	9	MMRF_2014_1_BM_CD138pos_pair
1	9	SCI001
441	9	MMRF_1886_1_BM_CD138pos_pair
963	9	SMM-018_pair
1020	9	SMM-092_pair
516	9	MMRF_2074_1_BM_CD138pos_pair
674	9	MMRF_2394_1_BM_CD138pos_pair
441	9	MMRF_1886_1_BM_CD138pos_pair
557	9	MMRF_2152_1_BM_CD138pos_pair
635	9	MMRF_2306_1_BM_CD138pos_pair
1101	9	Tumor_Only_088_pair
864	9	MMRF_2743_1_BM_CD138pos_pair
1019	9	SMM-091_pair
461	9	MMRF_1931_1_BM_CD138pos_pair
636	9	MMRF_2307_1_BM_CD138pos_pair
246	9	MMRF_1538_1_BM_CD138pos_pair
457	9	MMRF_1927_1_BM_CD138pos_pair
985	9	SMM-046_pair
454	9	MMRF_1918_1_BM_CD138pos_pair
302	9	MMRF_1643_1_BM_CD138pos_pair
481	9	MMRF_1991_1_BM_CD138pos_pair
5	9	SCI005
152	9	MMRF_1290_1_BM_CD138pos_pair
530	9	MMRF_2098_1_BM_CD138pos_pair
698	9	MMRF_2442_1_BM_CD138pos_pair
1154	9	SCI098
615	9	MMRF_2269_1_BM_CD138pos_pair
825	9	MMRF_2685_1_BM_CD138pos_pair
285	9	MMRF_1617_1_BM_CD138pos_pair
485	9	MMRF_1997_1_BM_CD138pos_pair
212	9	MMRF_1447_1_BM_CD138pos_pair
967	9	SMM-022_pair
977	9	SMM-033_pair
1075	9	Tumor_Only_060_pair
421	9	MMRF_1847_1_BM_CD138pos_pair
1018	9	SMM-090_pair
864	9	MMRF_2743_1_BM_CD138pos_pair
42	9	CTF032
201	9	MMRF_1424_1_BM_CD138pos_pair
345	9	MMRF_1721_1_BM_CD138pos_pair
494	9	MMRF_2012_1_BM_CD138pos_pair
266	9	MMRF_1580_1_BM_CD138pos_pair
642	9	MMRF_2317_1_BM_CD138pos_pair
342	9	MMRF_1718_1_BM_CD138pos_pair
926	9	MMRF_2836_1_BM_CD138pos_pair
1109	9	Tumor_Only_096_pair
685	9	MMRF_2413_1_BM_CD138pos_pair
488	9	MMRF_2000_1_BM_CD138pos_pair
317	9	MMRF_1667_1_BM_CD138pos_pair
353	9	MMRF_1735_1_BM_CD138pos_pair
261	9	MMRF_1573_1_BM_CD138pos_pair
406	9	MMRF_1824_1_BM_CD138pos_pair
895	9	MMRF_2788_1_BM_CD138pos_pair
1102	9	Tumor_Only_089_pair
206	9	MMRF_1433_1_BM_CD138pos_pair
877	9	MMRF_2761_1_BM_CD138pos_pair
69	9	IID_H196062_T01
889	9	MMRF_2776_1_BM_CD138pos_pair
664	9	MMRF_2368_1_BM_CD138pos_pair
372	9	MMRF_1773_1_BM_CD138pos_pair
569	9	MMRF_2183_1_BM_CD138pos_pair
871	9	MMRF_2754_1_BM_CD138pos_pair
697	9	MMRF_2440_1_BM_CD138pos_pair
286	9	MMRF_1618_1_BM_CD138pos_pair
1110	9	Tumor_Only_097_pair
692	9	MMRF_2429_1_BM_CD138pos_pair
444	9	MMRF_1891_1_BM_CD138pos_pair
178	9	MMRF_1355_1_BM_CD138pos_pair
911	9	MMRF_2819_1_BM_CD138pos_pair
71	9	IID_H196064_T01
1074	9	Tumor_Only_059_pair
1104	9	Tumor_Only_091_pair
755	9	MMRF_2545_1_BM_CD138pos_pair
790	9	MMRF_2613_1_BM_CD138pos_pair
281	9	MMRF_1608_1_BM_CD138pos_pair
290	9	MMRF_1625_1_BM_CD138pos_pair
581	9	MMRF_2203_1_BM_CD138pos_pair
831	9	MMRF_2696_1_BM_CD138pos_pair
277	9	MMRF_1602_1_BM_CD138pos_pair
722	9	MMRF_2485_1_BM_CD138pos_pair
830	9	MMRF_2695_1_BM_CD138pos_pair
1156	9	SCI100
1110	9	Tumor_Only_097_pair
740	9	MMRF_2516_1_BM_CD138pos_pair
117	9	MMRF_1148_1_BM_CD138pos_pair
248	9	MMRF_1541_1_BM_CD138pos_pair
282	9	MMRF_1610_1_BM_CD138pos_pair
94	9	MMRF_1037_1_BM_CD138pos_pair
338	9	MMRF_1713_1_BM_CD138pos_pair
410	9	MMRF_1832_1_BM_CD138pos_pair
992	9	SMM-053_pair
129	9	MMRF_1188_1_BM_CD138pos_pair
846	9	MMRF_2718_1_BM_CD138pos_pair
380	9	MMRF_1783_1_BM_CD138pos_pair
1172	9	SCI116
343	9	MMRF_1719_1_BM_CD138pos_pair
554	9	MMRF_2149_1_BM_CD138pos_pair
406	9	MMRF_1824_1_BM_CD138pos_pair
147	9	MMRF_1277_1_BM_CD138pos_pair
851	9	MMRF_2727_1_BM_CD138pos_pair
1122	9	SCI065
660	9	MMRF_2364_1_BM_CD138pos_pair
251	9	MMRF_1546_1_BM_CD138pos_pair
582	9	MMRF_2204_1_BM_CD138pos_pair
691	9	MMRF_2428_1_BM_CD138pos_pair
1041	9	Tumor_Only_022_pair
566	9	MMRF_2176_1_BM_CD138pos_pair
462	9	MMRF_1932_1_BM_CD138pos_pair
608	9	MMRF_2253_1_BM_CD138pos_pair
209	9	MMRF_1439_1_BM_CD138pos_pair
419	9	MMRF_1845_1_BM_CD138pos_pair
512	9	MMRF_2061_1_BM_CD138pos_pair
34	9	CTF023
98	9	MMRF_1049_1_BM_CD138pos_pair
456	9	MMRF_1922_1_BM_CD138pos_pair
149	9	MMRF_1284_1_BM_CD138pos_pair
685	9	MMRF_2413_1_BM_CD138pos_pair
874	9	MMRF_2757_1_BM_CD138pos_pair
693	9	MMRF_2433_1_BM_CD138pos_pair
428	9	MMRF_1859_1_BM_CD138pos_pair
141	9	MMRF_1261_1_BM_CD138pos_pair
195	9	MMRF_1395_1_BM_CD138pos_pair
1040	9	Tumor_Only_021_pair
407	9	MMRF_1825_1_BM_CD138pos_pair
274	9	MMRF_1597_1_BM_CD138pos_pair
740	9	MMRF_2516_1_BM_CD138pos_pair
777	9	MMRF_2590_1_BM_CD138pos_pair
616	9	MMRF_2270_1_BM_CD138pos_pair
440	9	MMRF_1882_1_BM_CD138pos_pair
541	9	MMRF_2119_1_BM_CD138pos_pair
322	9	MMRF_1676_1_BM_CD138pos_pair
1165	9	SCI109
769	9	MMRF_2574_1_BM_CD138pos_pair
208	9	MMRF_1436_1_BM_CD138pos_pair
1005	9	SMM-073_pair
1071	9	Tumor_Only_056_pair
443	9	MMRF_1890_1_BM_CD138pos_pair
198	9	MMRF_1408_1_BM_CD138pos_pair
860	9	MMRF_2738_1_BM_CD138pos_pair
556	9	MMRF_2151_1_BM_CD138pos_pair
1038	9	Tumor_Only_019_pair
396	9	MMRF_1808_1_BM_CD138pos_pair
1161	9	SCI105
650	9	MMRF_2331_1_BM_CD138pos_pair
125	9	MMRF_1178_1_BM_CD138pos_pair
806	9	MMRF_2650_1_BM_CD138pos_pair
894	9	MMRF_2787_1_BM_CD138pos_pair
85	9	SCI053
920	9	MMRF_2830_1_BM_CD138pos_pair
354	9	MMRF_1736_1_BM_CD138pos_pair
964	9	SMM-019_pair
585	9	MMRF_2211_1_BM_CD138pos_pair
696	9	MMRF_2438_1_BM_CD138pos_pair
667	9	MMRF_2378_1_BM_CD138pos_pair
43	9	CTF033
705	9	MMRF_2456_1_BM_CD138pos_pair
580	9	MMRF_2201_1_BM_CD138pos_pair
247	9	MMRF_1539_1_BM_CD138pos_pair
1168	9	SCI112
263	9	MMRF_1576_1_BM_CD138pos_pair
821	9	MMRF_2678_1_BM_CD138pos_pair
731	9	MMRF_2499_1_BM_CD138pos_pair
38	9	CTF028
634	9	MMRF_2305_1_BM_CD138pos_pair
459	9	MMRF_1929_1_BM_CD138pos_pair
110	9	MMRF_1090_1_BM_CD138pos_pair
197	9	MMRF_1403_1_BM_CD138pos_pair
493	9	MMRF_2007_1_BM_CD138pos_pair
551	9	MMRF_2141_1_BM_CD138pos_pair
474	9	MMRF_1977_1_BM_CD138pos_pair
415	9	MMRF_1838_1_BM_CD138pos_pair
389	9	MMRF_1795_1_BM_CD138pos_pair
303	9	MMRF_1644_1_BM_CD138pos_pair
20	9	SCI020
675	9	MMRF_2397_1_BM_CD138pos_pair
1000	9	SMM-064_pair
436	9	MMRF_1876_1_BM_CD138pos_pair
405	9	MMRF_1823_1_BM_CD138pos_pair
109	9	MMRF_1089_1_BM_CD138pos_pair
270	9	MMRF_1589_1_BM_CD138pos_pair
559	9	MMRF_2159_1_BM_CD138pos_pair
55	9	CTF056
342	9	MMRF_1718_1_BM_CD138pos_pair
493	9	MMRF_2007_1_BM_CD138pos_pair
568	9	MMRF_2181_1_BM_CD138pos_pair
341	9	MMRF_1716_1_BM_CD138pos_pair
535	9	MMRF_2111_1_BM_CD138pos_pair
468	9	MMRF_1963_1_BM_CD138pos_pair
339	9	MMRF_1714_1_BM_CD138pos_pair
350	9	MMRF_1727_1_BM_CD138pos_pair
68	9	IID_H196061_T01
125	9	MMRF_1178_1_BM_CD138pos_pair
176	9	MMRF_1352_1_BM_CD138pos_pair
1031	9	Tumor_Only_012_pair
562	9	MMRF_2170_1_BM_CD138pos_pair
375	9	MMRF_1777_1_BM_CD138pos_pair
540	9	MMRF_2118_1_BM_CD138pos_pair
1144	9	SCI088
246	9	MMRF_1538_1_BM_CD138pos_pair
199	9	MMRF_1413_1_BM_CD138pos_pair
996	9	SMM-057_pair
162	9	MMRF_1320_1_BM_CD138pos_pair
1085	9	Tumor_Only_070_pair
213	9	MMRF_1450_1_BM_CD138pos_pair
1161	9	SCI105
263	9	MMRF_1576_1_BM_CD138pos_pair
622	9	MMRF_2284_1_BM_CD138pos_pair
765	9	MMRF_2568_1_BM_CD138pos_pair
794	9	MMRF_2630_1_BM_CD138pos_pair
152	9	MMRF_1290_1_BM_CD138pos_pair
476	9	MMRF_1981_1_BM_CD138pos_pair
848	9	MMRF_2721_1_BM_CD138pos_pair
430	9	MMRF_1861_1_BM_CD138pos_pair
243	9	MMRF_1534_1_BM_CD138pos_pair
364	9	MMRF_1759_1_BM_CD138pos_pair
200	9	MMRF_1423_1_BM_CD138pos_pair
487	9	MMRF_1999_1_BM_CD138pos_pair
766	9	MMRF_2570_1_BM_CD138pos_pair
284	9	MMRF_1614_1_BM_CD138pos_pair
522	9	MMRF_2083_1_BM_CD138pos_pair
471	9	MMRF_1970_1_BM_CD138pos_pair
898	9	MMRF_2793_1_BM_CD138pos_pair
724	9	MMRF_2487_1_BM_CD138pos_pair
422	9	MMRF_1850_1_BM_CD138pos_pair
240	9	MMRF_1525_1_BM_CD138pos_pair
922	9	MMRF_2832_1_BM_CD138pos_pair
280	9	MMRF_1607_1_BM_CD138pos_pair
736	9	MMRF_2506_1_BM_CD138pos_pair
487	9	MMRF_1999_1_BM_CD138pos_pair
812	9	MMRF_2660_1_BM_CD138pos_pair
932	9	MMRF_2851_1_BM_CD138pos_pair
913	9	MMRF_2821_1_BM_CD138pos_pair
591	9	MMRF_2223_1_BM_CD138pos_pair
313	9	MMRF_1656_1_BM_CD138pos_pair
925	9	MMRF_2835_1_BM_CD138pos_pair
820	9	MMRF_2677_1_BM_CD138pos_pair
261	9	MMRF_1573_1_BM_CD138pos_pair
770	9	MMRF_2577_1_BM_CD138pos_pair
442	9	MMRF_1888_1_BM_CD138pos_pair
304	9	MMRF_1645_1_BM_CD138pos_pair
796	9	MMRF_2634_1_BM_CD138pos_pair
610	9	MMRF_2258_1_BM_CD138pos_pair
311	9	MMRF_1654_1_BM_CD138pos_pair
855	9	MMRF_2731_1_BM_CD138pos_pair
1162	9	SCI106
1044	9	Tumor_Only_026_pair
20	9	SCI020
205	9	MMRF_1432_1_BM_CD138pos_pair
647	9	MMRF_2328_1_BM_CD138pos_pair
845	9	MMRF_2716_1_BM_CD138pos_pair
240	9	MMRF_1525_1_BM_CD138pos_pair
462	9	MMRF_1932_1_BM_CD138pos_pair
142	9	MMRF_1266_1_BM_CD138pos_pair
672	9	MMRF_2386_1_BM_CD138pos_pair
923	9	MMRF_2833_1_BM_CD138pos_pair
57	9	CTF061
329	9	MMRF_1687_1_BM_CD138pos_pair
428	9	MMRF_1859_1_BM_CD138pos_pair
419	9	MMRF_1845_1_BM_CD138pos_pair
962	9	SMM-016_pair
1088	9	Tumor_Only_074_pair
870	9	MMRF_2753_1_BM_CD138pos_pair
1083	9	Tumor_Only_068_pair
1116	9	SCI058
21	9	SCI021
371	9	MMRF_1772_1_BM_CD138pos_pair
527	9	MMRF_2093_1_BM_CD138pos_pair
648	9	MMRF_2329_1_BM_CD138pos_pair
296	9	MMRF_1634_1_BM_CD138pos_pair
695	9	MMRF_2437_1_BM_CD138pos_pair
148	9	MMRF_1283_1_BM_CD138pos_pair
818	9	MMRF_2670_1_BM_CD138pos_pair
998	9	SMM-060_pair
1127	9	SCI070
698	9	MMRF_2442_1_BM_CD138pos_pair
962	9	SMM-016_pair
416	9	MMRF_1839_1_BM_CD138pos_pair
777	9	MMRF_2590_1_BM_CD138pos_pair
1	9	SCI001
825	9	MMRF_2685_1_BM_CD138pos_pair
262	9	MMRF_1574_1_BM_CD138pos_pair
110	9	MMRF_1090_1_BM_CD138pos_pair
735	9	MMRF_2505_1_BM_CD138pos_pair
961	9	SMM-015_pair
819	9	MMRF_2676_1_BM_CD138pos_pair
421	9	MMRF_1847_1_BM_CD138pos_pair
855	9	MMRF_2731_1_BM_CD138pos_pair
1126	9	SCI069
574	9	MMRF_2194_1_BM_CD138pos_pair
122	9	MMRF_1167_1_BM_CD138pos_pair
270	9	MMRF_1589_1_BM_CD138pos_pair
555	9	MMRF_2150_1_BM_CD138pos_pair
1026	9	Tumor_Only_007_pair
612	9	MMRF_2266_1_BM_CD138pos_pair
940	9	PD47574a
665	9	MMRF_2373_1_BM_CD138pos_pair
289	9	MMRF_1624_1_BM_CD138pos_pair
534	9	MMRF_2107_1_BM_CD138pos_pair
113	9	MMRF_1100_1_BM_CD138pos_pair
5	9	SCI005
1112	9	Tumor_Only_100_pair
823	9	MMRF_2680_1_BM_CD138pos_pair
205	9	MMRF_1432_1_BM_CD138pos_pair
809	9	MMRF_2654_1_BM_CD138pos_pair
670	9	MMRF_2383_1_BM_CD138pos_pair
207	9	MMRF_1434_1_BM_CD138pos_pair
672	9	MMRF_2386_1_BM_CD138pos_pair
869	9	MMRF_2752_1_BM_CD138pos_pair
834	9	MMRF_2701_1_BM_CD138pos_pair
922	9	MMRF_2832_1_BM_CD138pos_pair
620	9	MMRF_2279_1_BM_CD138pos_pair
664	9	MMRF_2368_1_BM_CD138pos_pair
1044	9	Tumor_Only_026_pair
353	9	MMRF_1735_1_BM_CD138pos_pair
1040	9	Tumor_Only_021_pair
535	9	MMRF_2111_1_BM_CD138pos_pair
1090	9	Tumor_Only_077_pair
97	9	MMRF_1048_1_BM_CD138pos_pair
1131	9	SCI074
453	9	MMRF_1917_1_BM_CD138pos_pair
551	9	MMRF_2141_1_BM_CD138pos_pair
898	9	MMRF_2793_1_BM_CD138pos_pair
568	9	MMRF_2181_1_BM_CD138pos_pair
294	9	MMRF_1630_1_BM_CD138pos_pair
126	9	MMRF_1179_1_BM_CD138pos_pair
576	9	MMRF_2197_1_BM_CD138pos_pair
656	9	MMRF_2344_1_BM_CD138pos_pair
541	9	MMRF_2119_1_BM_CD138pos_pair
34	9	CTF023
496	9	MMRF_2015_1_BM_CD138pos_pair
592	9	MMRF_2224_1_BM_CD138pos_pair
77	9	SCI045
95	9	MMRF_1038_1_BM_CD138pos_pair
1109	9	Tumor_Only_096_pair
862	9	MMRF_2740_1_BM_CD138pos_pair
296	9	MMRF_1634_1_BM_CD138pos_pair
1138	9	SCI081
595	9	MMRF_2229_1_BM_CD138pos_pair
206	9	MMRF_1433_1_BM_CD138pos_pair
880	9	MMRF_2764_1_BM_CD138pos_pair
1090	9	Tumor_Only_077_pair
1089	9	Tumor_Only_076_pair
1046	9	Tumor_Only_028_pair
44	9	CTF035
478	9	MMRF_1985_1_BM_CD138pos_pair
302	9	MMRF_1643_1_BM_CD138pos_pair
1003	9	SMM-070_pair
590	9	MMRF_2222_1_BM_CD138pos_pair
318	9	MMRF_1668_1_BM_CD138pos_pair
965	9	SMM-020_pair
608	9	MMRF_2253_1_BM_CD138pos_pair
453	9	MMRF_1917_1_BM_CD138pos_pair
673	9	MMRF_2388_1_BM_CD138pos_pair
891	9	MMRF_2779_1_BM_CD138pos_pair
516	9	MMRF_2074_1_BM_CD138pos_pair
1133	9	SCI076
577	9	MMRF_2198_1_BM_CD138pos_pair
780	9	MMRF_2595_1_BM_CD138pos_pair
839	9	MMRF_2706_1_BM_CD138pos_pair
202	9	MMRF_1425_1_BM_CD138pos_pair
397	9	MMRF_1810_1_BM_CD138pos_pair
451	9	MMRF_1915_1_BM_CD138pos_pair
658	9	MMRF_2353_1_BM_CD138pos_pair
423	9	MMRF_1851_1_BM_CD138pos_pair
882	9	MMRF_2767_1_BM_CD138pos_pair
934	9	PD47561a
825	9	MMRF_2685_1_BM_CD138pos_pair
603	9	MMRF_2244_1_BM_CD138pos_pair
739	9	MMRF_2514_1_BM_CD138pos_pair
993	9	SMM-054_pair
107	9	MMRF_1082_1_BM_CD138pos_pair
332	9	MMRF_1695_1_BM_CD138pos_pair
585	9	MMRF_2211_1_BM_CD138pos_pair
524	9	MMRF_2089_1_BM_CD138pos_pair
177	9	MMRF_1354_1_BM_CD138pos_pair
601	9	MMRF_2238_1_BM_CD138pos_pair
1138	9	SCI081
41	9	CTF031
624	9	MMRF_2288_1_BM_CD138pos_pair
786	9	MMRF_2604_1_BM_CD138pos_pair
20	9	SCI020
111	9	MMRF_1092_1_BM_CD138pos_pair
991	9	SMM-052_pair
531	9	MMRF_2101_1_BM_CD138pos_pair
283	9	MMRF_1613_1_BM_CD138pos_pair
798	9	MMRF_2637_1_BM_CD138pos_pair
38	9	CTF028
802	9	MMRF_2642_1_BM_CD138pos_pair
1164	9	SCI108
339	9	MMRF_1714_1_BM_CD138pos_pair
235	9	MMRF_1512_1_BM_CD138pos_pair
1022	9	Tumor_Only_002_pair
162	9	MMRF_1320_1_BM_CD138pos_pair
151	9	MMRF_1286_1_BM_CD138pos_pair
765	9	MMRF_2568_1_BM_CD138pos_pair
1070	9	Tumor_Only_054_pair
39	9	CTF029
396	9	MMRF_1808_1_BM_CD138pos_pair
808	9	MMRF_2652_1_BM_CD138pos_pair
688	9	MMRF_2425_1_BM_CD138pos_pair
1106	9	Tumor_Only_093_pair
321	9	MMRF_1674_1_BM_CD138pos_pair
928	9	MMRF_2839_1_BM_CD138pos_pair
956	9	SMM-008_pair
205	9	MMRF_1432_1_BM_CD138pos_pair
745	9	MMRF_2523_1_BM_CD138pos_pair
821	9	MMRF_2678_1_BM_CD138pos_pair
247	9	MMRF_1539_1_BM_CD138pos_pair
407	9	MMRF_1825_1_BM_CD138pos_pair
189	9	MMRF_1386_1_BM_CD138pos_pair
496	9	MMRF_2015_1_BM_CD138pos_pair
365	9	MMRF_1760_1_BM_CD138pos_pair
765	9	MMRF_2568_1_BM_CD138pos_pair
664	9	MMRF_2368_1_BM_CD138pos_pair
918	9	MMRF_2828_1_BM_CD138pos_pair
818	9	MMRF_2670_1_BM_CD138pos_pair
375	9	MMRF_1777_1_BM_CD138pos_pair
626	9	MMRF_2290_1_BM_CD138pos_pair
907	9	MMRF_2815_1_BM_CD138pos_pair
1119	9	SCI062
593	9	MMRF_2225_1_BM_CD138pos_pair
617	9	MMRF_2271_1_BM_CD138pos_pair
326	9	MMRF_1682_1_BM_CD138pos_pair
953	9	SMM-005_pair
733	9	MMRF_2503_1_BM_CD138pos_pair
150	9	MMRF_1285_1_BM_CD138pos_pair
311	9	MMRF_1654_1_BM_CD138pos_pair
564	9	MMRF_2173_1_BM_CD138pos_pair
725	9	MMRF_2488_1_BM_CD138pos_pair
372	9	MMRF_1773_1_BM_CD138pos_pair
792	9	MMRF_2621_1_BM_CD138pos_pair
214	9	MMRF_1451_1_BM_CD138pos_pair
305	9	MMRF_1646_1_BM_CD138pos_pair
544	9	MMRF_2126_1_BM_CD138pos_pair
254	9	MMRF_1555_1_BM_CD138pos_pair
109	9	MMRF_1089_1_BM_CD138pos_pair
756	9	MMRF_2546_1_BM_CD138pos_pair
945	9	PD47579a
601	9	MMRF_2238_1_BM_CD138pos_pair
990	9	SMM-051_pair
1003	9	SMM-070_pair
939	9	PD47573a
991	9	SMM-052_pair
254	9	MMRF_1555_1_BM_CD138pos_pair
46	9	CTF038
397	9	MMRF_1810_1_BM_CD138pos_pair
932	9	MMRF_2851_1_BM_CD138pos_pair
796	9	MMRF_2634_1_BM_CD138pos_pair
274	9	MMRF_1597_1_BM_CD138pos_pair
216	9	MMRF_1454_1_BM_CD138pos_pair
212	9	MMRF_1447_1_BM_CD138pos_pair
37	9	CTF026
808	9	MMRF_2652_1_BM_CD138pos_pair
545	9	MMRF_2128_1_BM_CD138pos_pair
338	9	MMRF_1713_1_BM_CD138pos_pair
589	9	MMRF_2220_1_BM_CD138pos_pair
536	9	MMRF_2112_1_BM_CD138pos_pair
643	9	MMRF_2324_1_BM_CD138pos_pair
775	9	MMRF_2584_1_BM_CD138pos_pair
760	9	MMRF_2559_1_BM_CD138pos_pair
110	9	MMRF_1090_1_BM_CD138pos_pair
252	9	MMRF_1547_1_BM_CD138pos_pair
373	9	MMRF_1774_1_BM_CD138pos_pair
322	9	MMRF_1676_1_BM_CD138pos_pair
1110	9	Tumor_Only_097_pair
420	9	MMRF_1846_1_BM_CD138pos_pair
154	9	MMRF_1300_1_BM_CD138pos_pair
810	9	MMRF_2655_1_BM_CD138pos_pair
277	9	MMRF_1602_1_BM_CD138pos_pair
632	9	MMRF_2301_1_BM_CD138pos_pair
636	9	MMRF_2307_1_BM_CD138pos_pair
936	9	PD47567a
347	9	MMRF_1723_1_BM_CD138pos_pair
995	9	SMM-056_pair
133	9	MMRF_1210_1_BM_CD138pos_pair
729	9	MMRF_2497_1_BM_CD138pos_pair
49	9	CTF042
227	9	MMRF_1491_1_BM_CD138pos_pair
1085	9	Tumor_Only_070_pair
863	9	MMRF_2742_1_BM_CD138pos_pair
588	9	MMRF_2216_1_BM_CD138pos_pair
48	9	CTF041
527	9	MMRF_2093_1_BM_CD138pos_pair
203	9	MMRF_1426_1_BM_CD138pos_pair
294	9	MMRF_1630_1_BM_CD138pos_pair
845	9	MMRF_2716_1_BM_CD138pos_pair
157	9	MMRF_1308_1_BM_CD138pos_pair
580	9	MMRF_2201_1_BM_CD138pos_pair
429	9	MMRF_1860_1_BM_CD138pos_pair
542	9	MMRF_2122_1_BM_CD138pos_pair
952	9	SMM-004_pair
698	9	MMRF_2442_1_BM_CD138pos_pair
1167	9	SCI111
587	9	MMRF_2214_1_BM_CD138pos_pair
318	9	MMRF_1668_1_BM_CD138pos_pair
534	9	MMRF_2107_1_BM_CD138pos_pair
119	9	MMRF_1153_1_BM_CD138pos_pair
644	9	MMRF_2325_1_BM_CD138pos_pair
867	9	MMRF_2750_1_BM_CD138pos_pair
1083	9	Tumor_Only_068_pair
987	9	SMM-048_pair
491	9	MMRF_2005_1_BM_CD138pos_pair
163	9	MMRF_1323_1_BM_CD138pos_pair
825	9	MMRF_2685_1_BM_CD138pos_pair
315	9	MMRF_1664_1_BM_CD138pos_pair
387	9	MMRF_1793_1_BM_CD138pos_pair
78	9	SCI046
838	9	MMRF_2705_1_BM_CD138pos_pair
1071	9	Tumor_Only_056_pair
609	9	MMRF_2257_1_BM_CD138pos_pair
349	9	MMRF_1726_1_BM_CD138pos_pair
1139	9	SCI082
991	9	SMM-052_pair
437	9	MMRF_1879_1_BM_CD138pos_pair
711	9	MMRF_2465_1_BM_CD138pos_pair
1108	9	Tumor_Only_095_pair
322	9	MMRF_1676_1_BM_CD138pos_pair
410	9	MMRF_1832_1_BM_CD138pos_pair
290	9	MMRF_1625_1_BM_CD138pos_pair
