ID	chr	start	end	n_probes	Seg.CN	width	CN	purity	SD	CI95	CI95_purCorr
SCI107	19	20537500	54902500	5790	0.06352272842115443	34365000	2.09002866389829	0.17	0.12533141373155002	0.003226674022479063	0.018980435426347426
SCI107	19	54912500	55072500	32	0.527442497781694	160000	2.88274354592126	0.17	0.12533141373155002	0.04340296367404882	0.2553115510238166
SCI107	19	55082500	58582500	662	0.014949459691556774	3500000	2.02083209820149	0.17	0.12533141373155002	0.009542570557405374	0.056132767984737486
SCI107	20	67500	64332500	11351	0.09718450790099775	64265000	2.13936776443914	0.17	0.12533141373155002	0.0023045031849113686	0.013555901087713932
SCI107	21	5297500	46677500	5581	0.0823205960200413	41380000	2.11743927530987	0.17	0.12533141373155002	0.00328653576875006	0.019332563345588586
SCI107	22	11287500	22027500	982	-0.35927212115267604	10740000	1.55911557709083	0.17	0.12533141373155002	0.007834993321527239	0.046088196008983756
SCI107	22	22922500	50777500	5291	-0.45263706534566167	27855000	1.46141197552599	0.17	0.12533141373155002	0.0033754019250684985	0.0198553054415794
SCI108	1	632500	847500	13	0.47789999484224455	215000	2.7854298734014	0.77	0.12533141373155002	0.06809617191437961	0.0884365869017917
SCI108	1	862500	248922500	37738	-8.24739488326848e-4	248060000	1.99885699503752	0.77	0.12533141373155002	0.0012638773602786134	0.0016413991691930044
SCI108	2	37500	87222500	14707	-0.0029538482499792164	87185000	1.9959092860259	0.77	0.12533141373155002	0.0020245678141015203	0.002629308849482494
SCI108	2	87342500	87642500	20	0.16189928617137486	300000	2.23751799659237	0.77	0.12533141373155002	0.05490088896461771	0.07129985579820482
SCI108	2	87882500	88832500	156	0.0034240748322367526	950000	2.00475241306076	0.77	0.12533141373155002	0.01965767159277505	0.025529443626980584
SCI108	2	89597500	242122500	23717	-6.941070750032583e-4	152525000	1.99903799471367	0.77	0.12533141373155002	0.0015942796319616808	0.0020704930285216634
SCI108	3	42500	195607500	31788	-0.0028417115245021147	195565000	1.99606442860546	0.77	0.12533141373155002	0.0013770914197493763	0.0017884304152589302
SCI108	3	195617500	195727500	20	0.2883662752802255	110000	2.44251305838293	0.77	0.12533141373155002	0.05490088896461771	0.07129985579820482
SCI108	3	195737500	198172500	423	-0.012705626199213347	2435000	1.98246359579746	0.77	0.12533141373155002	0.011937797035736686	0.015503632513943748
SCI108	4	37500	190177500	28025	-0.003701649246833556	190140000	1.99487500216218	0.77	0.12533141373155002	0.0014666333757189375	0.0019047186697648537
SCI108	5	17500	47397500	7375	-0.005685198521441803	47380000	1.9921341499233	0.77	0.12533141373155002	0.0028589947784730843	0.003712980231783226
SCI108	5	49972500	181287500	21165	-0.001608782462959265	131315000	1.99777099698061	0.77	0.12533141373155002	0.001687661091972046	0.002191767651911748
SCI108	6	162500	170607500	27061	-0.0035333602243882113	170445000	1.99510771603151	0.77	0.12533141373155002	0.0014925278851336803	0.0019383479027710133
SCI108	7	57500	142322500	22287	-0.0020943560162362683	142265000	1.99709871246919	0.77	0.12533141373155002	0.001644631363035843	0.0021358848870595363
SCI108	7	142337500	142522500	16	0.2693026589808652	185000	2.41045025860742	0.77	0.12533141373155002	0.06138105987502662	0.07971566217535925
SCI108	7	142807500	159332500	2751	-0.0022251152858905193	16525000	1.99691771279303	0.77	0.12533141373155002	0.004681112508321076	0.006079366893923474
SCI108	8	222500	7347500	1123	-0.013496154363094023	7125000	1.98137759774055	0.77	0.12533141373155002	0.007326633989210074	0.0095151090768962
SCI108	8	7357500	8187500	13	0.6519558750244343	830000	3.1425939486427	0.77	0.12533141373155002	0.06809617191437961	0.0884365869017917
SCI108	8	8237500	10272500	373	-0.008121582468872561	2035000	1.98877272736619	0.77	0.12533141373155002	0.012712763232817956	0.0165100821205428
SCI108	8	10277500	10287500	3	0.05686807030071398	10000	2.08041027769234	0.77	0.12533141373155002	0.14175348576796462	0.1840954360622917
SCI108	8	10292500	13857500	555	-0.004730508926073516	3565000	1.99345286184955	0.77	0.12533141373155002	0.010421923546937406	0.013534965645373254
SCI108	8	13862500	13967500	14	0.004149594103699399	105000	2.0057608398279	0.77	0.12533141373155002	0.065619113168402	0.08521962749143115
SCI108	8	13977500	145072500	21468	-0.002710896359986537	131095000	1.99624542828161	0.77	0.12533141373155002	0.0016757089189743896	0.002176245349317389
SCI108	9	62500	42177500	6399	-0.007521475332852169	42115000	1.98960015445717	0.77	0.12533141373155002	0.0030692927916181464	0.003986094534569021
SCI108	9	42752500	65557500	212	0.010329599676833483	22805000	2.01437125299342	0.77	0.12533141373155002	0.01686267400040381	0.021899576623901053
SCI108	9	65567500	67722500	29	0.15578439259206436	2155000	2.22805429923928	0.77	0.12533141373155002	0.045592706684635755	0.05921130738264384
SCI108	9	68337500	138202500	12567	0.0010403162835963431	69865000	2.00144270469684	0.77	0.12533141373155002	0.0021901737373118462	0.0028443814770283717
SCI108	10	57500	38617500	6659	-0.0028604003734730753	38560000	1.99603857150887	0.77	0.12533141373155002	0.003008776075218506	0.00390750139638767
SCI108	10	38757500	41852500	110	-0.019760383733162832	3095000	1.97279304167162	0.77	0.12533141373155002	0.023409817711632645	0.030402360664457978
SCI108	10	41917500	46327500	757	0.006249681938643792	4410000	2.00868269174292	0.77	0.12533141373155002	0.008923730269985046	0.01158926009088967
SCI108	10	46522500	46727500	12	0.3178598816057756	205000	2.49296025383619	0.77	0.12533141373155002	0.07087674288398231	0.09204771803114585
SCI108	10	46757500	47457500	97	-0.014645074395023331	700000	1.97980031484836	0.77	0.12533141373155002	0.024929209502378136	0.032375596756335244
SCI108	10	47687500	133692500	14698	-9.708091380172014e-5	86005000	1.99986542180465	0.77	0.12533141373155002	0.002025187569233362	0.0026301137262770935
SCI108	11	207500	135072500	22459	-0.0029538482499792164	134865000	1.9959092860259	0.77	0.12533141373155002	0.0016383216370059698	0.0021276904376700905
SCI108	12	17500	133252500	22053	-0.017266528244610033	133235000	1.97620617842191	0.77	0.12533141373155002	0.0016533337673423141	0.0021471867108341742
SCI108	13	18502500	114332500	14340	-0.006097220526495732	95830000	1.99156529379825	0.77	0.12533141373155002	0.002050311269733639	0.0026627419087449857
SCI108	14	19097500	19682500	22	-0.2542834783841375	585000	1.67680685696973	0.77	0.12533141373155002	0.052345943744089164	0.06798174512219372
SCI108	14	19727500	19952500	46	0.23262677790112263	225000	2.34994465257943	0.77	0.12533141373155002	0.036200574155339164	0.04701373266927164
SCI108	14	19987500	105742500	14224	0.0014130382845016919	85755000	2.0019598466287	0.77	0.12533141373155002	0.0020586546742765804	0.0026735774990604938
SCI108	14	105752500	105822500	14	-1.0181728860824195	70000	0.987482518892722	0.77	0.12533141373155002	0.065619113168402	0.08521962749143115
SCI108	14	105827500	105862500	8	-1.1418298839208287	35000	0.906368806879984	0.77	0.12533141373155002	0.08680592734809764	0.11273497058194498
SCI108	14	106052500	106562500	60	-1.0053107351453703	510000	0.996325645927582	0.77	0.12533141373155002	0.03169704302247179	0.04116499093827505
SCI108	14	106567500	106687500	17	-1.0435157341968837	120000	0.970287549658271	0.77	0.12533141373155002	0.05954837488872864	0.07733555180354369
SCI108	15	20247500	22297500	68	0.7944180977453249	2050000	3.4687553650688	0.77	0.12533141373155002	0.02977418744436432	0.038667775901771846
SCI108	15	22622500	101967500	13755	0.0019346873661551711	79345000	2.00268384533331	0.77	0.12533141373155002	0.0020934571557860954	0.002718775526994929
SCI108	16	37500	14772500	2761	0.006212538804604239	14735000	2.00863097754974	0.77	0.12533141373155002	0.0046726276137104205	0.006068347550273273
SCI108	16	15037500	36337500	3092	0.0035915347431515784	21300000	2.0049851269301	0.77	0.12533141373155002	0.0044154465498784665	0.005734346168673333
SCI108	16	46727500	70117500	4142	0.003777578516251471	23390000	2.00524369789603	0.77	0.12533141373155002	0.003814954189301208	0.004954485960131439
SCI108	16	70202500	74357500	711	0.008865865651609609	4155000	2.01232854236256	0.77	0.12533141373155002	0.00920787837485444	0.011958283603707065
SCI108	16	74367500	74427500	11	0.5224970167912641	60000	2.87287857407946	0.77	0.12533141373155002	0.07402834357810997	0.09614070594559737
SCI108	16	74437500	90102500	2895	-0.002804334552830395	15665000	1.99611614279865	0.77	0.12533141373155002	0.004563206163946841	0.005926241771359533
SCI108	17	152500	16752500	3084	0.00487474870096419	16600000	2.00676926659503	0.77	0.12533141373155002	0.004421169749364204	0.005741778895278187
SCI108	17	16857500	83202500	11050	0.0038891932653258377	66345000	2.00539884047559	0.77	0.12533141373155002	0.0023356794273874304	0.0030333499056979614
SCI108	18	52500	80257500	12510	-0.015361257870484805	80205000	1.97881774517782	0.77	0.12533141373155002	0.0021951576710586887	0.0028508541182580374
SCI108	19	102500	43282500	7444	-0.010956710969328027	43180000	1.98486830578062	0.77	0.12533141373155002	0.002845713618715966	0.0036957319723583976
SCI108	19	43372500	43457500	16	0.6825515827217215	85000	3.20995168526788	0.77	0.12533141373155002	0.06138105987502662	0.07971566217535925
SCI108	19	43467500	54707500	2120	-0.008459252462432476	11240000	1.98830729962751	0.77	0.12533141373155002	0.005332445728217912	0.006925254192490795
SCI108	19	54717500	54872500	22	0.03068571485073416	155000	2.04299505892204	0.77	0.12533141373155002	0.052345943744089164	0.06798174512219372
SCI108	19	54877500	55072500	38	0.14323987040013583	195000	2.20876490518078	0.77	0.12533141373155002	0.03982929105375698	0.051726352017866205
SCI108	19	55082500	58582500	662	-0.01849402441015168	3500000	1.97452546714336	0.77	0.12533141373155002	0.009542570557405374	0.012392948775851134
SCI108	20	67500	252500	31	-0.07488032759240415	185000	1.89884174541518	0.77	0.12533141373155002	0.04409745519031085	0.05726942232507903
SCI108	20	257500	29122500	4809	-0.0010860398056408	28865000	1.99849499568522	0.77	0.12533141373155002	0.003540519461639229	0.0045980772229080894
SCI108	20	30287500	64332500	6361	0.0023816650752658537	34045000	2.00330441565155	0.77	0.12533141373155002	0.0030784469698669358	0.003997983077749267
SCI108	21	7922500	10357500	117	-0.1554554326224179	2435000	1.79569778710508	0.77	0.12533141373155002	0.022698723971459868	0.02947886230059723
SCI108	21	13202500	46677500	5336	-3.7690616456981306e-4	33475000	1.99947756535576	0.77	0.12533141373155002	0.0033611389299895746	0.004365115493492954
SCI108	22	11287500	22627500	1096	0.01447187704516403	11340000	2.02016324263028	0.77	0.12533141373155002	0.007416330876505202	0.009631598540915847
SCI108	22	22642500	22682500	9	-0.010787573568957223	40000	1.98510101964996	0.77	0.12533141373155002	0.08184141316670217	0.10628754956714567
SCI108	22	22692500	22892500	39	-0.983129565558183	200000	1.0117623325937	0.77	0.12533141373155002	0.0393153431855501	0.05105888725396117
SCI108	22	22907500	50777500	5294	0.003963598301036647	27870000	2.00550226886196	0.77	0.12533141373155002	0.003374445404407418	0.004382396629100543
SCI109	1	632500	71987500	12975	0.5908110727563003	71355000	3.01218644841065	0.67	0.12533141373155002	0.0021554635904057814	0.0032171098364265393
SCI109	1	71992500	79452500	1073	0.552354900745095	7460000	2.93295492801014	0.67	0.12533141373155002	0.007495394807464311	0.01118715642905121
SCI109	1	79457500	83492500	545	0.49725819429783435	4035000	2.82305687464058	0.67	0.12533141373155002	0.010517102906463736	0.015697168517110054
SCI109	1	83502500	121597500	5867	0.1784807347518051	38095000	2.26338300439176	0.67	0.12533141373155002	0.0032054302448705396	0.004784224246075432
SCI109	1	124742500	166847500	3578	0.5527343376629862	42105000	2.9337264131162795	0.67	0.12533141373155002	0.004104631808918055	0.006126316132713514
SCI109	1	166852500	167092500	47	0.3580011206371471	240000	2.56329783940345	0.67	0.12533141373155002	0.03581339110721006	0.053452822548074715
SCI109	1	167097500	248922500	13510	0.5440010252649629	81825000	2.9160208299303796	0.67	0.12533141373155002	0.0021123539929939926	0.0031527671537223767
SCI109	2	37500	87432500	14720	0.6087129087413036	87395000	3.04979634733495	0.67	0.12533141373155002	0.00202367361589651	0.0030204083819350895
SCI109	2	87442500	88832500	164	0.9086688770549423	1390000	3.7546251403039	0.67	0.12533141373155002	0.01917222205878536	0.028615256804157253
SCI109	2	88847500	89227500	49	-4.88064245571205	380000	0.0678906893402668	0.67	0.12533141373155002	0.03507489135715807	0.052350584115161296
SCI109	2	89597500	242122500	23717	0.9211393770166997	152525000	3.7872203860382903	0.67	0.12533141373155002	0.0015942796319616808	0.0023795218387487774
SCI109	3	42500	47622500	8308	-0.05542345490023758	47580000	1.92462389428595	0.67	0.12533141373155002	0.002693680799063672	0.004020419103080107
SCI109	3	47632500	80357500	5705	0.9717735573125912	32725000	3.92250029939983	0.67	0.12533141373155002	0.0032506225974702394	0.004851675518612297
SCI109	3	80377500	80537500	18	1.2179519485260981	160000	4.6523252098076995	0.67	0.12533141373155002	0.0578706182320651	0.08637405706278373
SCI109	3	80562500	91537500	1315	0.9780026368080598	10975000	3.9394729717348995	0.67	0.12533141373155002	0.006770667679253948	0.01010547414814022
SCI109	3	93722500	95662500	277	0.09980874156419012	1940000	2.14326277336585	0.67	0.12533141373155002	0.014752121817906241	0.0220180922655317
SCI109	3	95682500	96732500	111	0.43112649708308176	1050000	2.69657189148903	0.67	0.12533141373155002	0.023304129507257763	0.03478228284665338
SCI109	3	96752500	97022500	36	0.019785275938477235	270000	2.02761715595556	0.67	0.12533141373155002	0.040920706583351084	0.06107568146768818
SCI109	3	97037500	100187500	492	0.465589198062544	3150000	2.76176238295781	0.67	0.12533141373155002	0.011069087566603008	0.016521026218810457
SCI109	3	100192500	116322500	2469	0.4584382285711949	16130000	2.7481070965791403	0.67	0.12533141373155002	0.0049412158921210755	0.007374949092718023
SCI109	3	116342500	117017500	114	0.7939350361846291	675000	3.46759410656474	0.67	0.12533141373155002	0.022995451911518545	0.034321570017191855
SCI109	3	117027500	117777500	133	0.4432516104641725	750000	2.71933070212014	0.67	0.12533141373155002	0.021289651583037007	0.03177559937766717
SCI109	3	117792500	173282500	9109	0.8638550500361419	55490000	3.63978958225505	0.67	0.12533141373155002	0.002572521561490748	0.0038395844201354443
SCI109	3	173297500	173402500	17	0.438927037097544	105000	2.71119153425037	0.67	0.12533141373155002	0.05954837488872864	0.08887817147571438
SCI109	3	173417500	195612500	3673	0.8463651993460313	22195000	3.59593065397103	0.67	0.12533141373155002	0.00405120211131472	0.0060465703153951035
SCI109	3	195732500	198172500	424	0.8295378082548613	2440000	3.5542318839841904	0.67	0.12533141373155002	0.01192371113462362	0.017796583783020327
SCI109	4	37500	49077500	7819	0.5347728306015114	49040000	2.89742803887242	0.67	0.12533141373155002	0.0027766348352044434	0.004144231097320064
SCI109	4	49652500	190177500	20145	0.6236348441644061	140525000	3.08150438519728	0.67	0.12533141373155002	0.0017298591323074498	0.0025818793019514175
SCI109	5	17500	46432500	7365	0.9373731642817548	46415000	3.83007638368433	0.67	0.12533141373155002	0.002860935053401864	0.004270052318510244
SCI109	5	47297500	75262500	3944	0.596674270763314	27965000	3.02445306159827	0.67	0.12533141373155002	0.003909542344616218	0.005835137827785399
SCI109	5	75277500	81407500	1052	0.9823611288784093	6130000	3.95139241662475	0.67	0.12533141373155002	0.007569836591936284	0.011298263570054154
SCI109	5	81417500	137637500	8508	0.603374801203517	56220000	3.0385326647853095	0.67	0.12533141373155002	0.002661831951813021	0.003972883510168688
SCI109	5	137642500	138817500	220	0.5991378083170464	1175000	3.0296220118094	0.67	0.12533141373155002	0.016553240850236392	0.024706329627218495
SCI109	5	138822500	181287500	7491	0.5903860794973761	42465000	3.01129924053859	0.67	0.12533141373155002	0.0028367722896587015	0.0042339884920279125
SCI109	6	162500	58012500	10125	0.5714677182853685	57850000	2.97206922289141	0.67	0.12533141373155002	0.002440039509538565	0.0036418500142366642
SCI109	6	58017500	58152500	22	0.6759332674474734	135000	3.19525986409753	0.67	0.12533141373155002	0.052345943744089164	0.0781282742449092
SCI109	6	58157500	61572500	217	0.6164291390225681	3415000	3.0661518315851004	0.67	0.12533141373155002	0.01666727141205385	0.02487652449560276
SCI109	6	61587500	62742500	143	0.023595296690165427	1155000	2.03297897744323	0.67	0.12533141373155002	0.02053176835450314	0.030644430379855432
SCI109	6	62787500	70647500	932	0.6161750155874349	7860000	3.0656117920108104	0.67	0.12533141373155002	0.008042413866262461	0.012003602785466359
SCI109	6	70657500	76297500	886	0.04363021812470133	5640000	2.06140820360446	0.67	0.12533141373155002	0.008248548143820943	0.012311265886299914
SCI109	6	76307500	76902500	85	0.6008818012621686	595000	3.03328656606357	0.67	0.12533141373155002	0.026630842840167746	0.03974752662711604
SCI109	6	76912500	97382500	3032	0.06221855338452715	20470000	2.08814016253219	0.67	0.12533141373155002	0.004458920980838232	0.006655105941549599
SCI109	6	97412500	99047500	224	0.6442197632589629	1635000	3.1257876302896794	0.67	0.12533141373155002	0.0164047782921005	0.02448474371955298
SCI109	6	99057500	170607500	11388	0.0949971094066069	71550000	2.13612653613406	0.67	0.12533141373155002	0.002300756434423179	0.003433964827497282
SCI109	7	57500	14507500	2305	0.5886848533967887	14450000	3.0077504090503497	0.67	0.12533141373155002	0.005113978638922116	0.0076328039386897245
SCI109	7	14517500	27187500	2050	0.5863701856845407	12670000	3.00292862713698	0.67	0.12533141373155002	0.005422723291272575	0.008093616852645633
SCI109	7	27212500	28802500	277	0.20571093546303543	1590000	2.30650902182495	0.67	0.12533141373155002	0.014752121817906241	0.0220180922655317
SCI109	7	28812500	39557500	1865	0.5893692833348477	10745000	3.00917765649671	0.67	0.12533141373155002	0.0056853205540881874	0.008485553065803264
SCI109	7	39567500	40242500	121	0.24286761438095406	675000	2.36668486010382	0.67	0.12533141373155002	0.02232038540910059	0.03331400807328446
SCI109	7	40252500	159332500	18434	0.5901088425159232	119080000	3.01072062670899	0.67	0.12533141373155002	0.001808358712674101	0.002699042854737464
SCI109	8	222500	3557500	528	-0.7516873612689823	3335000	1.18781704366752	0.67	0.12533141373155002	0.010685071023120973	0.01594786719868802
SCI109	8	3562500	3577500	4	-0.6514740633502234	15000	1.27325901917246	0.67	0.12533141373155002	0.12276211975005324	0.18322704440306453
SCI109	8	3582500	33142500	4876	-0.7285881311084309	29560000	1.20698844855508	0.67	0.12533141373155002	0.003516110588629669	0.005247926251686073
SCI109	8	33147500	34392500	230	-0.1574624639545929	1245000	1.7932014064551	0.67	0.12533141373155002	0.01618938892717208	0.024163267055480716
SCI109	8	34402500	36302500	322	-0.4010458925860926	1900000	1.51461813462817	0.67	0.12533141373155002	0.013682530933254217	0.02042168796008092
SCI109	8	36312500	71117500	5589	0.03162090569385625	34805000	2.04431980850348	0.67	0.12533141373155002	0.0032841827806061145	0.004901765344188231
SCI109	8	71127500	71752500	99	-0.29380266775022074	625000	1.63149812820829	0.67	0.12533141373155002	0.024676114526036658	0.03683002168065173
SCI109	8	71762500	91547500	2877	0.05224334842940906	19785000	2.07375196530269	0.67	0.12533141373155002	0.004577458794688201	0.006832028051773434
SCI109	8	91567500	92252500	122	-0.3061349336229581	685000	1.61761139629778	0.67	0.12533141373155002	0.022228720194664136	0.03317719432039423
SCI109	8	92267500	145072500	8899	0.03727204130699936	52805000	2.05234325360733	0.67	0.12533141373155002	0.002602697956696704	0.0038846238159652292
SCI109	9	62500	12017500	1938	0.9022813165011293	11955000	3.7380382105218994	0.67	0.12533141373155002	0.005577216302353087	0.00832420343634789
SCI109	9	12172500	65547500	4707	0.9341584624405799	53375000	3.82155147326149	0.67	0.12533141373155002	0.0035786751314165976	0.005341306166293429
SCI109	9	65557500	68397500	43	1.3015148527472526	2840000	4.929751253975429	0.67	0.12533141373155002	0.037442095505766264	0.05588372463547203
SCI109	9	68407500	138202500	12555	0.9262293402459705	69795000	3.80060565262981	0.67	0.12533141373155002	0.002191220165339688	0.003270477858715952
SCI109	10	57500	133692500	22385	0.05452259389164631	133635000	2.07703077700379	0.67	0.12533141373155002	0.001641027372354003	0.0024492945856029896
SCI109	11	207500	60957500	9485	-0.07346319715376594	60750000	1.90070785599563	0.67	0.12533141373155002	0.0025210166089192202	0.0037627113565958507
SCI109	11	60967500	135072500	12973	0.9488208303645473	74105000	3.86058861963215	0.67	0.12533141373155002	0.002155629733974873	0.0032173578119027955
SCI109	12	17500	133252500	22053	0.03221966986822676	133235000	2.04516844212023	0.67	0.12533141373155002	0.0016533337673423141	0.0024676623393168865
SCI109	13	18502500	114332500	14340	0.03254616379683434	95830000	2.04563133318391	0.67	0.12533141373155002	0.002050311269733639	0.003060166074229312
SCI109	14	19097500	19722500	23	0.7518571118671812	625000	3.3679182308515294	0.67	0.12533141373155002	0.051195342936173595	0.07641095960622925
SCI109	14	19732500	105582500	14249	0.03216524702915366	85850000	2.04509129360962	0.67	0.12533141373155002	0.0020568479172678646	0.0030699222645789023
SCI109	14	105732500	105847500	22	-0.9032584454157276	115000	1.06935550561982	0.67	0.12533141373155002	0.052345943744089164	0.0781282742449092
SCI109	14	105917500	106587500	80	-0.7592502243865471	670000	1.1816065885631	0.67	0.12533141373155002	0.027450444482308854	0.04097081266016247
SCI109	14	106617500	106872500	24	0.0066335564095996264	255000	2.00921723617413	0.67	0.12533141373155002	0.050117425521679276	0.07480212764429742
SCI109	15	20187500	22297500	80	0.37307612514366323	2110000	2.59022266960771	0.67	0.12533141373155002	0.027450444482308854	0.04097081266016247
SCI109	15	22622500	101967500	13755	0.9682080660626939	79345000	3.91281816131778	0.67	0.12533141373155002	0.0020934571557860954	0.003124562919083724
SCI109	16	37500	947500	165	0.5322929981452038	910000	2.89245195993782	0.67	0.12533141373155002	0.019114036121689378	0.028528412121924442
SCI109	16	952500	34267500	5445	0.5431419657028407	33315000	2.91428498844156	0.67	0.12533141373155002	0.003327326603916225	0.0049661591103227236
SCI109	16	38807500	90102500	7774	0.14104420412766722	51295000	2.20540589866538	0.67	0.12533141373155002	0.002784659550410705	0.004156208284195082
SCI109	17	152500	7392500	1339	0.6143403689977809	7240000	3.0617157922248	0.67	0.12533141373155002	0.006709715191814728	0.010014500286290638
SCI109	17	7397500	8347500	185	0.5986601373070024	950000	3.02861908117142	0.67	0.12533141373155002	0.018051301095894035	0.026942240441632886
SCI109	17	8352500	16752500	1560	0.6110284706519913	8400000	3.05469527775893	0.67	0.12533141373155002	0.006216301572875911	0.009278062049068524
SCI109	17	16857500	69912500	8581	0.5736755340225753	53055000	2.97662098501763	0.67	0.12533141373155002	0.002650485444145828	0.00395594842409825
SCI109	17	69917500	70217500	49	0.6514654864388151	300000	3.1415259264549196	0.67	0.12533141373155002	0.03507489135715807	0.052350584115161296
SCI109	17	70227500	83202500	2420	0.6617211326526194	12975000	3.1639375687882705	0.67	0.12533141373155002	0.004990989905874337	0.007449238665484084
SCI109	18	52500	80257500	12510	0.6314515176489581	80205000	3.0982456120005	0.67	0.12533141373155002	0.0021951576710586887	0.003276354732923416
SCI109	19	102500	20407500	3819	0.9560391376150663	20305000	3.87995289579625	0.67	0.12533141373155002	0.003973008967667081	0.005929864130846389
SCI109	19	20422500	20522500	14	1.3404832457107354	100000	5.064722573294509	0.67	0.12533141373155002	0.065619113168402	0.09793897487821192
SCI109	19	20547500	54717500	5758	0.9446632880951015	34170000	3.8494792341037396	0.67	0.12533141373155002	0.0032356276963611138	0.004829295069195692
SCI109	19	54737500	54877500	22	0.9125174476502623	140000	3.7646544466837106	0.67	0.12533141373155002	0.052345943744089164	0.0781282742449092
SCI109	19	54887500	55072500	37	1.2048058607739653	185000	4.61012497450187	0.67	0.12533141373155002	0.04036393633273551	0.06024468109363509
SCI109	19	55082500	58582500	662	0.915854423380046	3500000	3.7733722283830904	0.67	0.12533141373155002	0.009542570557405374	0.014242642622993094
SCI109	20	67500	25232500	4593	0.027395282035199548	25165000	2.0383407989309	0.67	0.12533141373155002	0.0036228149546365072	0.005407186499457473
SCI109	20	25242500	25762500	100	-0.5647518675652444	520000	1.35214337127521	0.67	0.12533141373155002	0.024552423950010647	0.036645408880612906
SCI109	20	30292500	64332500	6360	0.02134887579358833	34040000	2.02981588850805	0.67	0.12533141373155002	0.003078688976625682	0.004595058174068182
SCI109	21	5297500	46677500	5581	0.5859438820071929	41380000	3.00204141926492	0.67	0.12533141373155002	0.00328653576875006	0.004905277266791134
SCI109	22	12032500	12282500	13	1.0554734490894486	250000	4.156800326134369	0.67	0.12533141373155002	0.06809617191437961	0.10163607748414867
SCI109	22	12307500	22357500	994	0.6081106184812567	10050000	3.04852339690982	0.67	0.12533141373155002	0.007787555993520622	0.011623217900777048
SCI109	22	22367500	22822500	87	-0.9839522780713443	455000	1.0111855286169	0.67	0.12533141373155002	0.0263229614774581	0.03928800220516134
SCI109	22	22912500	33357500	1982	0.5802415593512886	10445000	2.99019912288568	0.67	0.12533141373155002	0.005514962318586747	0.008231287042666787
SCI109	22	33367500	33482500	23	0.9300606192386105	115000	3.81071210752023	0.67	0.12533141373155002	0.051195342936173595	0.07641095960622925
SCI109	22	33492500	33657500	34	0.5575445249781451	165000	2.9435242739642495	0.67	0.12533141373155002	0.042107059692458745	0.06284635774993842
SCI109	22	33662500	34202500	108	0.5591884282693392	540000	2.94688023417595	0.67	0.12533141373155002	0.023625580961327438	0.03526206113630961
SCI109	22	34207500	34377500	31	0.5381301453280489	170000	2.90417853355114	0.67	0.12533141373155002	0.04409745519031085	0.06581709729897142
SCI109	22	34382500	36142500	336	0.5606229504278495	1760000	2.94981187757928	0.67	0.12533141373155002	0.013394445386377437	0.01999170953190662
SCI109	22	36147500	36172500	6	0.5360975049395142	25000	2.9000896624886	0.67	0.12533141373155002	0.10023485104335855	0.14960425528859483
SCI109	22	36177500	42497500	1207	0.5911251177620561	6320000	3.0128422107508697	0.67	0.12533141373155002	0.00706709190931946	0.010547898372118596
SCI109	22	42512500	42562500	10	1.0288552029010036	50000	4.08080904317964	0.67	0.12533141373155002	0.07764158176010175	0.11588295785089812
SCI109	22	42572500	50777500	1552	0.6008451073373756	8205000	3.03320941755295	0.67	0.12533141373155002	0.006232302375594534	0.009301943844170947
SCI110	1	632500	16537500	2889	0.02738004124557291	15905000	2.03831926578749	0.83	0.12533141373155002	0.004567942238043552	0.005503544865112713
SCI110	1	16647500	16862500	15	0.12812561547881188	215000	2.18574578283491	0.83	0.12533141373155002	0.06339408604494358	0.07637841692161877
SCI110	1	16872500	16947500	16	0.48295002670734877	75000	2.79519711962011	0.83	0.12533141373155002	0.06138105987502662	0.07395308418677907
SCI110	1	16957500	122537500	17530	-8.625424802974079e-4	105580000	1.99880461959932	0.83	0.12533141373155002	0.00185439999079148	0.0022342168563752774
SCI110	1	124417500	248922500	17169	-0.0022901605987875957	124505000	1.99682768184005	0.83	0.12533141373155002	0.0018737941303712904	0.0022575832896039646
SCI110	2	37500	88832500	14885	-3.579911080700732e-4	88795000	1.99950378051418	0.83	0.12533141373155002	0.002012426163855913	0.00242460983597098
SCI110	2	89147500	89847500	46	0.06615277859309464	700000	2.09384228602628	0.83	0.12533141373155002	0.036200574155339164	0.04361514958474599
SCI110	2	89952500	90377500	33	0.23055774128529535	425000	2.34657690225	0.83	0.12533141373155002	0.04274028409248389	0.05149431818371553
SCI110	2	90387500	113462500	3165	0.012888400267471335	23075000	2.01794716326827	0.83	0.12533141373155002	0.004364228864352112	0.005258107065484473
SCI110	2	113477500	113632500	18	0.13675645843970224	155000	2.19886107723782	0.83	0.12533141373155002	0.0578706182320651	0.06972363642417483
SCI110	2	113657500	242122500	20460	-0.004381907535713053	128465000	1.99393460219235	0.83	0.12533141373155002	0.0017164911152933533	0.002068061584690787
SCI110	3	42500	198172500	32233	-0.0126565411841232	198130000	1.982531046581	0.83	0.12533141373155002	0.001367552508293111	0.0016476536244495314
SCI110	4	37500	8832500	1634	0.13182860497591375	8795000	2.19136317915086	0.83	0.12533141373155002	0.00607390994305914	0.007317963786818241
SCI110	4	8837500	8867500	7	0.1169753126259195	30000	2.16891770288411	0.83	0.12533141373155002	0.09279943979364903	0.11180655396825186
